2024-02-11 19:03:55,493 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:03:55,493 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:05:50,527 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:05:50,538 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:05:50,538 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:06:45,886 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:06:45,887 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:06:45,887 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:07:10,679 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:07:10,688 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:07:10,688 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:09:57,472 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:09:57,474 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:09:57,474 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:10:03,571 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:10:03,711 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:10:03,711 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:12:10,702 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:12:10,709 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:12:10,709 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:12:16,158 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:12:16,189 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:12:16,189 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:17:37,996 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:17:37,998 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:17:37,998 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:17:38,948 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:17:38,966 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:17:38,966 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:17:40,644 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:17:40,650 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:17:40,650 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:17:43,550 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:17:43,552 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:17:43,552 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:18:36,349 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:18:36,385 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:18:36,385 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:20:36,774 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:20:36,780 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:20:36,780 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:20:43,275 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:20:43,282 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:20:43,282 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:20:58,368 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:20:58,404 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:20:58,405 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:21:01,241 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:21:01,462 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:21:01,462 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:21:09,222 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:21:09,228 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:21:09,228 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:21:10,842 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 19:21:10,850 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 19:21:10,851 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 19:21:12,194 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
